y,fzone,punt,kick,gofor,red,green,blue
1,1,0.144,0,0.856,36,0,218
1,2,0.9495,0,0.0505,242,0,12
1,3,1,0,0,255,0,0
1,4,1,0,0,255,0,0
2,1,0.0835,0,0.9165,21,0,233
2,2,0.929,0,0.071,236,0,18
2,3,1,0,0,255,0,0
2,4,1,0,0,255,0,0
3,1,0.2505,0,0.7495,63,0,191
3,2,0.9905,0,0.0095,252,0,2
3,3,1,0,0,255,0,0
3,4,1,0,0,255,0,0
4,1,0.047,0,0.953,11,0,243
4,2,0.909,0,0.091,231,0,23
4,3,1,0,0,255,0,0
4,4,1,0,0,255,0,0
5,1,0,0,1,0,0,255
5,2,0.2055,0,0.7945,52,0,202
5,3,0.9975,0,0.0025,254,0,0
5,4,1,0,0,255,0,0
6,1,0,0.0095,0.9905,0,2,252
6,2,0,0.0275,0.9725,0,7,247
6,3,0.5225,0.0775,0.4,133,19,102
6,4,0.9105,0.0875,0.002,232,22,0
7,1,0,0.494,0.506,0,125,129
7,2,0,0.996,0.004,0,253,1
7,3,0,1,0,0,255,0
7,4,0,1,0,0,255,0
8,1,0,0.397,0.603,0,101,153
8,2,0,0.998,0.002,0,254,0
8,3,0,1,0,0,255,0
8,4,0,1,0,0,255,0
9,1,0,0.938,0.062,0,239,15
9,2,0,1,0,0,255,0
9,3,0,1,0,0,255,0
9,4,0,1,0,0,255,0
10,1,0,0.276,0.724,0,70,184
10,2,0,0.9845,0.0155,0,251,3
10,3,0,0.9995,0.0005,0,254,0
10,4,0,1,0,0,255,0
