y,fzone,punt,kick,gofor,red,green,blue
1,1,0.0125,0,0.9875,3,0,251
1,2,0.6775,0,0.3225,172,0,82
1,3,1,0,0,255,0,0
1,4,1,0,0,255,0,0
2,1,0.0075,0,0.9925,1,0,253
2,2,0.652,0,0.348,166,0,88
2,3,1,0,0,255,0,0
2,4,1,0,0,255,0,0
3,1,0.0365,0,0.9635,9,0,245
3,2,0.892,0,0.108,227,0,27
3,3,1,0,0,255,0,0
3,4,1,0,0,255,0,0
4,1,0,0,1,0,0,255
4,2,0.2975,0,0.7025,75,0,179
4,3,0.999,0,0.001,254,0,0
4,4,1,0,0,255,0,0
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0.6355,0,0.3645,162,0,92
5,4,0.999,0,0.001,254,0,0
6,1,0,0.0095,0.9905,0,2,252
6,2,0,0.025,0.975,0,6,248
6,3,0.0035,0.087,0.9095,0,22,231
6,4,0.606,0.17,0.224,154,43,57
7,1,0,0.157,0.843,0,40,214
7,2,0,0.961,0.039,0,245,9
7,3,0,1,0,0,255,0
7,4,0,1,0,0,255,0
8,1,0,0.0045,0.9955,0,1,253
8,2,0,0.698,0.302,0,177,77
8,3,0,1,0,0,255,0
8,4,0,1,0,0,255,0
9,1,0,0.2885,0.7115,0,73,181
9,2,0,0.992,0.008,0,252,2
9,3,0,1,0,0,255,0
9,4,0,1,0,0,255,0
10,1,0,0.0005,0.9995,0,0,254
10,2,0,0.3605,0.6395,0,91,163
10,3,0,0.974,0.026,0,248,6
10,4,0,0.999,0.001,0,254,0
