y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.001,0,0.999,0,0,254
1,3,0.5435,0,0.4565,138,0,116
1,4,0.992,0,0.008,252,0,2
2,1,0,0,1,0,0,255
2,2,0.0025,0,0.9975,0,0,254
2,3,0.8205,0,0.1795,209,0,45
2,4,1,0,0,255,0,0
3,1,0,0,1,0,0,255
3,2,0.0025,0,0.9975,0,0,254
3,3,0.849,0,0.151,216,0,38
3,4,0.9995,0,0.0005,254,0,0
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0.1915,0,0.8085,48,0,206
4,4,0.985,0,0.015,251,0,3
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0.0005,0,0.9995,0,0,254
5,4,0.5135,0,0.4865,130,0,124
6,1,0,0.009,0.991,0,2,252
6,2,0,0.027,0.973,0,6,248
6,3,0,0.0865,0.9135,0,22,232
6,4,0.015,0.229,0.756,3,58,192
7,1,0,0.022,0.978,0,5,249
7,2,0,0.7795,0.2205,0,198,56
7,3,0,1,0,0,255,0
7,4,0,1,0,0,255,0
8,1,0,0,1,0,0,255
8,2,0,0.022,0.978,0,5,249
8,3,0,0.984,0.016,0,250,4
8,4,0,1,0,0,255,0
9,1,0,0.005,0.995,0,1,253
9,2,0,0.73,0.27,0,186,68
9,3,0,0.995,0.005,0,253,1
9,4,0,1,0,0,255,0
10,1,0,0,1,0,0,255
10,2,0,0.01,0.99,0,2,252
10,3,0,0.712,0.288,0,181,73
10,4,0,0.9665,0.0335,0,246,8
