y,fzone,punt,kick,gofor,red,green,blue
1,1,1,0,0,255,0,0
1,2,1,0,0,255,0,0
1,3,1,0,0,255,0,0
1,4,1,0,0,255,0,0
2,1,0.999,0,0.001,254,0,0
2,2,1,0,0,255,0,0
2,3,1,0,0,255,0,0
2,4,1,0,0,255,0,0
3,1,0.934,0,0.066,238,0,16
3,2,0.9995,0,0.0005,254,0,0
3,3,1,0,0,255,0,0
3,4,1,0,0,255,0,0
4,1,0.093,0,0.907,23,0,231
4,2,0.3325,0,0.6675,84,0,170
4,3,0.663,0,0.337,169,0,85
4,4,0.869,0,0.131,221,0,33
5,1,0.043,0,0.957,10,0,244
5,2,0.1535,0,0.8465,39,0,215
5,3,0.4,0,0.6,102,0,153
5,4,0.623,0,0.377,158,0,96
6,1,0.2665,0.0075,0.726,67,1,185
6,2,0.516,0.0155,0.4685,131,3,119
6,3,0.763,0.0285,0.2085,194,7,53
6,4,0.8755,0.0475,0.077,223,12,19
7,1,0.006,0.953,0.041,1,243,10
7,2,0.006,0.994,0,1,253,0
7,3,0.006,0.994,0,1,253,0
7,4,0.006,0.994,0,1,253,0
8,1,0,1,0,0,255,0
8,2,0,1,0,0,255,0
8,3,0,1,0,0,255,0
8,4,0,1,0,0,255,0
9,1,0,1,0,0,255,0
9,2,0,1,0,0,255,0
9,3,0,1,0,0,255,0
9,4,0,1,0,0,255,0
10,1,0,0.9975,0.0025,0,254,0
10,2,0,0.999,0.001,0,254,0
10,3,0,0.9995,0.0005,0,254,0
10,4,0,0.9995,0.0005,0,254,0
