y,fzone,punt,kick,gofor,red,green,blue
1,1,0.934,0,0.066,238,0,16
1,2,0.998,0,0.002,254,0,0
1,3,1,0,0,255,0,0
1,4,1,0,0,255,0,0
2,1,0.599,0,0.401,152,0,102
2,2,0.99,0,0.01,252,0,2
2,3,0.9995,0,0.0005,254,0,0
2,4,1,0,0,255,0,0
3,1,0.8875,0,0.1125,226,0,28
3,2,0.9955,0,0.0045,253,0,1
3,3,1,0,0,255,0,0
3,4,1,0,0,255,0,0
4,1,0.7635,0,0.2365,194,0,60
4,2,0.992,0,0.008,252,0,2
4,3,0.999,0,0.001,254,0,0
4,4,1,0,0,255,0,0
5,1,0.4445,0,0.5555,113,0,141
5,2,0.9935,0,0.0065,253,0,1
5,3,0.9965,0,0.0035,254,0,0
5,4,0.997,0,0.003,254,0,0
6,1,0.019,0.0105,0.9705,4,2,247
6,2,0.826,0.0225,0.1515,210,5,38
6,3,0.9725,0.023,0.0045,247,5,1
6,4,0.974,0.023,0.003,248,5,0
7,1,0,0.8135,0.1865,0,207,47
7,2,0,0.9945,0.0055,0,253,1
7,3,0,1,0,0,255,0
7,4,0,1,0,0,255,0
8,1,0,0.8895,0.1105,0,226,28
8,2,0,0.9925,0.0075,0,253,1
8,3,0,1,0,0,255,0
8,4,0,1,0,0,255,0
9,1,0,0.979,0.021,0,249,5
9,2,0,0.9995,0.0005,0,254,0
9,3,0,1,0,0,255,0
9,4,0,1,0,0,255,0
10,1,0,0.916,0.084,0,233,21
10,2,0,0.992,0.008,0,252,2
10,3,0,0.9995,0.0005,0,254,0
10,4,0,1,0,0,255,0
