y,fzone,punt,kick,gofor
1,1,0.005,0,0.995
1,2,0.5735,0,0.4265
1,3,0.9995,0,0.0005
1,4,1,0,0
2,1,0.0035,0,0.9965
2,2,0.537,0,0.463
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.0165,0,0.9835
3,2,0.8095,0,0.1905
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.146,0,0.854
4,3,0.997,0,0.003
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.449,0,0.551
5,4,0.9965,0,0.0035
6,1,0,0.009,0.991
6,2,0,0.025,0.975
6,3,0.001,0.086,0.913
6,4,0.4585,0.1905,0.351
7,1,0,0.113,0.887
7,2,0,0.936,0.064
7,3,0,1,0
7,4,0,1,0
8,1,0,0.001,0.999
8,2,0,0.537,0.463
8,3,0,1,0
8,4,0,1,0
9,1,0,0.182,0.818
9,2,0,0.983,0.017
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.233,0.767
10,3,0,0.9535,0.0465
10,4,0,0.997,0.003
