y,fzone,punt,kick,gofor
1,1,0.1885,0,0.8115
1,2,0.9585,0,0.0415
1,3,1,0,0
1,4,1,0,0
2,1,0.138,0,0.862
2,2,0.96,0,0.04
2,3,1,0,0
2,4,1,0,0
3,1,0.3535,0,0.6465
3,2,0.9935,0,0.0065
3,3,1,0,0
3,4,1,0,0
4,1,0.0495,0,0.9505
4,2,0.9145,0,0.0855
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.1135,0,0.8865
5,3,0.993,0,0.007
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0,0.0315,0.9685
6,3,0.304,0.0885,0.6075
6,4,0.8875,0.108,0.0045
7,1,0,0.501,0.499
7,2,0,0.997,0.003
7,3,0,1,0
7,4,0,1,0
8,1,0,0.231,0.769
8,2,0,0.992,0.008
8,3,0,1,0
8,4,0,1,0
9,1,0,0.8735,0.1265
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0585,0.9415
10,2,0,0.9325,0.0675
10,3,0,0.9995,0.0005
10,4,0,1,0
