y,fzone,punt,kick,gofor
1,1,0.118,0,0.882
1,2,0.9245,0,0.0755
1,3,1,0,0
1,4,1,0,0
2,1,0.077,0,0.923
2,2,0.93,0,0.07
2,3,1,0,0
2,4,1,0,0
3,1,0.241,0,0.759
3,2,0.991,0,0.009
3,3,1,0,0
3,4,1,0,0
4,1,0.0175,0,0.9825
4,2,0.8295,0,0.1705
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.0405,0,0.9595
5,3,0.9795,0,0.0205
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.027,0.973
6,3,0.1635,0.089,0.7475
6,4,0.8675,0.1195,0.013
7,1,0,0.3685,0.6315
7,2,0,0.9915,0.0085
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0895,0.9105
8,2,0,0.9745,0.0255
8,3,0,1,0
8,4,0,1,0
9,1,0,0.739,0.261
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.016,0.984
10,2,0,0.8235,0.1765
10,3,0,0.999,0.001
10,4,0,1,0
