y,fzone,punt,kick,gofor
1,1,0.3905,0,0.6095
1,2,0.993,0,0.007
1,3,1,0,0
1,4,1,0,0
2,1,0.281,0,0.719
2,2,0.988,0,0.012
2,3,1,0,0
2,4,1,0,0
3,1,0.5695,0,0.4305
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.1695,0,0.8305
4,2,0.985,0,0.015
4,3,1,0,0
4,4,1,0,0
5,1,0.0005,0,0.9995
5,2,0.4335,0,0.5665
5,3,0.999,0,0.001
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0,0.0315,0.9685
6,3,0.6645,0.0775,0.258
6,4,0.9175,0.082,0.0005
7,1,0,0.594,0.406
7,2,0,0.9975,0.0025
7,3,0,1,0
7,4,0,1,0
8,1,0,0.405,0.595
8,2,0,0.999,0.001
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9435,0.0565
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.159,0.841
10,2,0,0.981,0.019
10,3,0,0.9995,0.0005
10,4,0,1,0
