y,fzone,punt,kick,gofor
1,1,1,0,0
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,1,0,0
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,1,0,0
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.9995,0,0.0005
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.994,0,0.006
5,2,1,0,0
5,3,1,0,0
5,4,1,0,0
6,1,0.9275,0.005,0.0675
6,2,0.995,0.005,0
6,3,0.995,0.005,0
6,4,0.995,0.005,0
7,1,0.0015,0.3215,0.677
7,2,0.004,0.9825,0.0135
7,3,0.0045,0.9955,0
7,4,0.0045,0.9955,0
8,1,0,0.0605,0.9395
8,2,0,0.939,0.061
8,3,0,1,0
8,4,0,1,0
9,1,0,0.4465,0.5535
9,2,0,0.9965,0.0035
9,3,0,1,0
9,4,0,1,0
10,1,0,0.048,0.952
10,2,0,0.625,0.375
10,3,0,0.9705,0.0295
10,4,0,0.9985,0.0015
