y,fzone,punt,kick,gofor
1,1,0.5525,0,0.4475
1,2,0.9975,0,0.0025
1,3,1,0,0
1,4,1,0,0
2,1,0.4235,0,0.5765
2,2,0.996,0,0.004
2,3,1,0,0
2,4,1,0,0
3,1,0.7325,0,0.2675
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.327,0,0.673
4,2,0.9945,0,0.0055
4,3,1,0,0
4,4,1,0,0
5,1,0.007,0,0.993
5,2,0.6955,0,0.3045
5,3,1,0,0
5,4,1,0,0
6,1,0,0.011,0.989
6,2,0.0035,0.0325,0.964
6,3,0.8425,0.064,0.0935
6,4,0.935,0.065,0
7,1,0,0.6675,0.3325
7,2,0,0.999,0.001
7,3,0,1,0
7,4,0,1,0
8,1,0,0.5405,0.4595
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.971,0.029
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.2865,0.7135
10,2,0,0.9905,0.0095
10,3,0,1,0
10,4,0,1,0
