y,fzone,punt,kick,gofor
1,1,0.9805,0,0.0195
1,2,0.988,0,0.012
1,3,0.9985,0,0.0015
1,4,1,0,0
2,1,0.984,0,0.016
2,2,0.9875,0,0.0125
2,3,0.9955,0,0.0045
2,4,1,0,0
3,1,0.988,0,0.012
3,2,0.9905,0,0.0095
3,3,0.998,0,0.002
3,4,1,0,0
4,1,0.98,0,0.02
4,2,0.9885,0,0.0115
4,3,0.9945,0,0.0055
4,4,0.997,0,0.003
5,1,0.8395,0,0.1605
5,2,0.9925,0,0.0075
5,3,0.994,0,0.006
5,4,0.9965,0,0.0035
6,1,0.143,0.0145,0.8425
6,2,0.9495,0.022,0.0285
6,3,0.973,0.022,0.005
6,4,0.973,0.022,0.005
7,1,0,0.9375,0.0625
7,2,0.001,0.9865,0.0125
7,3,0.002,0.998,0
7,4,0.002,0.998,0
8,1,0,0.9615,0.0385
8,2,0,0.979,0.021
8,3,0,0.9995,0.0005
8,4,0,1,0
9,1,0,0.9745,0.0255
9,2,0,0.997,0.003
9,3,0,0.999,0.001
9,4,0,1,0
10,1,0,0.9625,0.0375
10,2,0,0.9735,0.0265
10,3,0,0.987,0.013
10,4,0,0.9965,0.0035
