y,fzone,punt,kick,gofor
1,1,0.0025,0,0.9975
1,2,0.538,0,0.462
1,3,0.999,0,0.001
1,4,1,0,0
2,1,0.002,0,0.998
2,2,0.498,0,0.502
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.0135,0,0.9865
3,2,0.7795,0,0.2205
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.1225,0,0.8775
4,3,0.9955,0,0.0045
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.4205,0,0.5795
5,4,0.9955,0,0.0045
6,1,0,0.008,0.992
6,2,0,0.025,0.975
6,3,0.001,0.0855,0.9135
6,4,0.4375,0.189,0.3735
7,1,0,0.098,0.902
7,2,0,0.925,0.075
7,3,0,1,0
7,4,0,1,0
8,1,0,0.001,0.999
8,2,0,0.496,0.504
8,3,0,0.9995,0.0005
8,4,0,1,0
9,1,0,0.168,0.832
9,2,0,0.9805,0.0195
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.222,0.778
10,3,0,0.951,0.049
10,4,0,0.9965,0.0035
