y,fzone,punt,kick,gofor
1,1,0.9,0,0.1
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.828,0,0.172
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.956,0,0.044
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.752,0,0.248
4,2,0.9995,0,0.0005
4,3,1,0,0
4,4,1,0,0
5,1,0.134,0,0.866
5,2,0.976,0,0.024
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0135,0.9865
6,2,0.213,0.0335,0.7535
6,3,0.948,0.0485,0.0035
6,4,0.951,0.0485,0.0005
7,1,0,0.838,0.162
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.846,0.154
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.997,0.003
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.6705,0.3295
10,2,0,0.999,0.001
10,3,0,1,0
10,4,0,1,0
