y,fzone,punt,kick,gofor
1,1,0.2205,0,0.7795
1,2,0.9695,0,0.0305
1,3,1,0,0
1,4,1,0,0
2,1,0.1515,0,0.8485
2,2,0.966,0,0.034
2,3,1,0,0
2,4,1,0,0
3,1,0.3775,0,0.6225
3,2,0.995,0,0.005
3,3,1,0,0
3,4,1,0,0
4,1,0.056,0,0.944
4,2,0.933,0,0.067
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.1495,0,0.8505
5,3,0.9955,0,0.0045
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.03,0.97
6,3,0.3685,0.084,0.5475
6,4,0.897,0.1,0.003
7,1,0,0.46,0.54
7,2,0,0.9945,0.0055
7,3,0,1,0
7,4,0,1,0
8,1,0,0.207,0.793
8,2,0,0.99,0.01
8,3,0,1,0
8,4,0,1,0
9,1,0,0.8585,0.1415
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0485,0.9515
10,2,0,0.9215,0.0785
10,3,0,0.9995,0.0005
10,4,0,1,0
