y,fzone,punt,kick,gofor
1,1,0.089,0,0.911
1,2,0.903,0,0.097
1,3,1,0,0
1,4,1,0,0
2,1,0.0615,0,0.9385
2,2,0.9075,0,0.0925
2,3,1,0,0
2,4,1,0,0
3,1,0.199,0,0.801
3,2,0.988,0,0.012
3,3,1,0,0
3,4,1,0,0
4,1,0.0135,0,0.9865
4,2,0.786,0,0.214
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.0205,0,0.9795
5,3,0.967,0,0.033
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.0295,0.9705
6,3,0.1245,0.0915,0.784
6,4,0.854,0.1255,0.0205
7,1,0,0.355,0.645
7,2,0,0.9885,0.0115
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0795,0.9205
8,2,0,0.964,0.036
8,3,0,1,0
8,4,0,1,0
9,1,0,0.7135,0.2865
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.015,0.985
10,2,0,0.798,0.202
10,3,0,0.998,0.002
10,4,0,1,0
