y,fzone,punt,kick,gofor
1,1,0.0375,0,0.9625
1,2,0.7855,0,0.2145
1,3,1,0,0
1,4,1,0,0
2,1,0.02,0,0.98
2,2,0.767,0,0.233
2,3,1,0,0
2,4,1,0,0
3,1,0.0815,0,0.9185
3,2,0.949,0,0.051
3,3,1,0,0
3,4,1,0,0
4,1,0.001,0,0.999
4,2,0.5175,0,0.4825
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.0005,0,0.9995
5,3,0.847,0,0.153
5,4,0.9995,0,0.0005
6,1,0,0.0095,0.9905
6,2,0,0.025,0.975
6,3,0.0235,0.0865,0.89
6,4,0.7555,0.1525,0.092
7,1,0,0.2145,0.7855
7,2,0,0.976,0.024
7,3,0,1,0
7,4,0,1,0
8,1,0,0.016,0.984
8,2,0,0.853,0.147
8,3,0,1,0
8,4,0,1,0
9,1,0,0.4635,0.5365
9,2,0,0.9985,0.0015
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0015,0.9985
10,2,0,0.5655,0.4345
10,3,0,0.9885,0.0115
10,4,0,0.9995,0.0005
