y,fzone,punt,kick,gofor
1,1,0.0475,0,0.9525
1,2,0.827,0,0.173
1,3,1,0,0
1,4,1,0,0
2,1,0.028,0,0.972
2,2,0.8165,0,0.1835
2,3,1,0,0
2,4,1,0,0
3,1,0.1115,0,0.8885
3,2,0.961,0,0.039
3,3,1,0,0
3,4,1,0,0
4,1,0.003,0,0.997
4,2,0.5875,0,0.4125
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.0015,0,0.9985
5,3,0.89,0,0.11
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.027,0.973
6,3,0.0355,0.0905,0.874
6,4,0.775,0.15,0.075
7,1,0,0.265,0.735
7,2,0,0.9805,0.0195
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0285,0.9715
8,2,0,0.9035,0.0965
8,3,0,1,0
8,4,0,1,0
9,1,0,0.529,0.471
9,2,0,0.999,0.001
9,3,0,1,0
9,4,0,1,0
10,1,0,0.002,0.998
10,2,0,0.6245,0.3755
10,3,0,0.9905,0.0095
10,4,0,1,0
