y,fzone,punt,kick,gofor
1,1,0.0055,0,0.9945
1,2,0.599,0,0.401
1,3,1,0,0
1,4,1,0,0
2,1,0.0045,0,0.9955
2,2,0.512,0,0.488
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.021,0,0.979
3,2,0.7835,0,0.2165
3,3,1,0,0
3,4,1,0,0
4,1,0.0005,0,0.9995
4,2,0.325,0,0.675
4,3,0.9985,0,0.0015
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.7805,0,0.2195
5,4,0.9995,0,0.0005
6,1,0,0.008,0.992
6,2,0,0.0235,0.9765
6,3,0.026,0.082,0.892
6,4,0.7755,0.1375,0.087
7,1,0,0.201,0.799
7,2,0,0.974,0.026
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0385,0.9615
8,2,0,0.934,0.066
8,3,0,1,0
8,4,0,1,0
9,1,0,0.6535,0.3465
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.019,0.981
10,2,0,0.8075,0.1925
10,3,0,0.9985,0.0015
10,4,0,1,0
