y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0.0055,0,0.9945
1,4,0.1975,0,0.8025
2,1,0,0,1
2,2,0,0,1
2,3,0.0075,0,0.9925
2,4,0.541,0,0.459
3,1,0,0,1
3,2,0,0,1
3,3,0.0005,0,0.9995
3,4,0.494,0,0.506
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0.0255,0,0.9745
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.0005,0,0.9995
6,1,0,0,1
6,2,0,0,1
6,3,0,0,1
6,4,0,0,1
7,1,0,0,1
7,2,0,0,1
7,3,0,0,1
7,4,0,0,1
8,1,0,0,1
8,2,0,0,1
8,3,0,0,1
8,4,0,0,1
9,1,0,0,1
9,2,0,0,1
9,3,0,0,1
9,4,0,0.0005,0.9995
10,1,0,0,1
10,2,0,0,1
10,3,0,0,1
10,4,0,0,1
