y,fzone,punt,kick,gofor
1,1,0.43,0,0.57
1,2,0.994,0,0.006
1,3,1,0,0
1,4,1,0,0
2,1,0.249,0,0.751
2,2,0.9825,0,0.0175
2,3,1,0,0
2,4,1,0,0
3,1,0.4975,0,0.5025
3,2,0.9975,0,0.0025
3,3,1,0,0
3,4,1,0,0
4,1,0.171,0,0.829
4,2,0.9825,0,0.0175
4,3,1,0,0
4,4,1,0,0
5,1,0.0025,0,0.9975
5,2,0.5645,0,0.4355
5,3,0.9995,0,0.0005
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0.003,0.0305,0.9665
6,3,0.822,0.0615,0.1165
6,4,0.938,0.062,0
7,1,0,0.6925,0.3075
7,2,0,0.9995,0.0005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.7125,0.2875
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.993,0.007
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.641,0.359
10,2,0,0.9995,0.0005
10,3,0,1,0
10,4,0,1,0
