y,fzone,punt,kick,gofor
1,1,0.5045,0,0.4955
1,2,0.999,0,0.001
1,3,1,0,0
1,4,1,0,0
2,1,0.996,0,0.004
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,1,0,0
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.995,0,0.005
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.3355,0,0.6645
5,3,0.999,0,0.001
5,4,1,0,0
6,1,0,0.028,0.972
6,2,0,0.0625,0.9375
6,3,0,0.1655,0.8345
6,4,0.268,0.324,0.408
7,1,0,0.7825,0.2175
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0375,0.9625
8,2,0,0.937,0.063
8,3,0,1,0
8,4,0,1,0
9,1,0,0.5575,0.4425
9,2,0,0.999,0.001
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0605,0.9395
10,2,0,0.9405,0.0595
10,3,0,0.9995,0.0005
10,4,0,1,0
