y,fzone,punt,kick,gofor
1,1,0.5585,0,0.4415
1,2,0.9975,0,0.0025
1,3,1,0,0
1,4,1,0,0
2,1,0.4215,0,0.5785
2,2,0.996,0,0.004
2,3,1,0,0
2,4,1,0,0
3,1,0.716,0,0.284
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.304,0,0.696
4,2,0.994,0,0.006
4,3,1,0,0
4,4,1,0,0
5,1,0.0055,0,0.9945
5,2,0.658,0,0.342
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0105,0.9895
6,2,0.003,0.0325,0.9645
6,3,0.8145,0.0665,0.119
6,4,0.9325,0.0675,0
7,1,0,0.6545,0.3455
7,2,0,0.999,0.001
7,3,0,1,0
7,4,0,1,0
8,1,0,0.51,0.49
8,2,0,0.9995,0.0005
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9645,0.0355
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.235,0.765
10,2,0,0.988,0.012
10,3,0,1,0
10,4,0,1,0
