y,fzone,punt,kick,gofor
1,1,0.3315,0,0.6685
1,2,0.9865,0,0.0135
1,3,1,0,0
1,4,1,0,0
2,1,0.2225,0,0.7775
2,2,0.9825,0,0.0175
2,3,1,0,0
2,4,1,0,0
3,1,0.4835,0,0.5165
3,2,0.997,0,0.003
3,3,1,0,0
3,4,1,0,0
4,1,0.111,0,0.889
4,2,0.963,0,0.037
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.2895,0,0.7105
5,3,0.998,0,0.002
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.0315,0.9685
6,3,0.526,0.0815,0.3925
6,4,0.907,0.091,0.002
7,1,0,0.523,0.477
7,2,0,0.997,0.003
7,3,0,1,0
7,4,0,1,0
8,1,0,0.282,0.718
8,2,0,0.993,0.007
8,3,0,1,0
8,4,0,1,0
9,1,0,0.903,0.097
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0875,0.9125
10,2,0,0.9545,0.0455
10,3,0,0.9995,0.0005
10,4,0,1,0
