y,fzone,punt,kick,gofor
1,1,0.5495,0,0.4505
1,2,0.9975,0,0.0025
1,3,1,0,0
1,4,1,0,0
2,1,0.4185,0,0.5815
2,2,0.996,0,0.004
2,3,1,0,0
2,4,1,0,0
3,1,0.715,0,0.285
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.3075,0,0.6925
4,2,0.994,0,0.006
4,3,1,0,0
4,4,1,0,0
5,1,0.0055,0,0.9945
5,2,0.6685,0,0.3315
5,3,1,0,0
5,4,1,0,0
6,1,0,0.011,0.989
6,2,0.003,0.0325,0.9645
6,3,0.8235,0.0665,0.11
6,4,0.9325,0.0675,0
7,1,0,0.663,0.337
7,2,0,0.999,0.001
7,3,0,1,0
7,4,0,1,0
8,1,0,0.527,0.473
8,2,0,0.9995,0.0005
8,3,0,1,0
8,4,0,1,0
9,1,0,0.969,0.031
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.257,0.743
10,2,0,0.9895,0.0105
10,3,0,1,0
10,4,0,1,0
