y,fzone,punt,kick,gofor
1,1,0.4955,0,0.5045
1,2,0.9955,0,0.0045
1,3,1,0,0
1,4,1,0,0
2,1,0.368,0,0.632
2,2,0.9945,0,0.0055
2,3,1,0,0
2,4,1,0,0
3,1,0.6715,0,0.3285
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.258,0,0.742
4,2,0.992,0,0.008
4,3,1,0,0
4,4,1,0,0
5,1,0.003,0,0.997
5,2,0.5785,0,0.4215
5,3,1,0,0
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0.001,0.033,0.966
6,3,0.775,0.069,0.156
6,4,0.93,0.07,0
7,1,0,0.6435,0.3565
7,2,0,0.999,0.001
7,3,0,1,0
7,4,0,1,0
8,1,0,0.4845,0.5155
8,2,0,0.9995,0.0005
8,3,0,1,0
8,4,0,1,0
9,1,0,0.963,0.037
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.225,0.775
10,2,0,0.9865,0.0135
10,3,0,1,0
10,4,0,1,0
