y,fzone,punt,kick,gofor
1,1,0.3045,0,0.6955
1,2,0.9825,0,0.0175
1,3,1,0,0
1,4,1,0,0
2,1,0.2085,0,0.7915
2,2,0.979,0,0.021
2,3,1,0,0
2,4,1,0,0
3,1,0.4625,0,0.5375
3,2,0.9965,0,0.0035
3,3,1,0,0
3,4,1,0,0
4,1,0.0985,0,0.9015
4,2,0.9585,0,0.0415
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.253,0,0.747
5,3,0.998,0,0.002
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.031,0.969
6,3,0.485,0.082,0.433
6,4,0.905,0.093,0.002
7,1,0,0.52,0.48
7,2,0,0.997,0.003
7,3,0,1,0
7,4,0,1,0
8,1,0,0.2735,0.7265
8,2,0,0.993,0.007
8,3,0,1,0
8,4,0,1,0
9,1,0,0.8995,0.1005
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.078,0.922
10,2,0,0.947,0.053
10,3,0,0.9995,0.0005
10,4,0,1,0
