y,fzone,punt,kick,gofor
1,1,0.012,0,0.988
1,2,0.665,0,0.335
1,3,1,0,0
1,4,1,0,0
2,1,0.007,0,0.993
2,2,0.641,0,0.359
2,3,1,0,0
2,4,1,0,0
3,1,0.0355,0,0.9645
3,2,0.888,0,0.112
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.2965,0,0.7035
4,3,0.999,0,0.001
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.6415,0,0.3585
5,4,0.999,0,0.001
6,1,0,0.009,0.991
6,2,0,0.026,0.974
6,3,0.004,0.0885,0.9075
6,4,0.612,0.1695,0.2185
7,1,0,0.1705,0.8295
7,2,0,0.9625,0.0375
7,3,0,1,0
7,4,0,1,0
8,1,0,0.005,0.995
8,2,0,0.734,0.266
8,3,0,1,0
8,4,0,1,0
9,1,0,0.324,0.676
9,2,0,0.995,0.005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0005,0.9995
10,2,0,0.3985,0.6015
10,3,0,0.9785,0.0215
10,4,0,0.9995,0.0005
