y,fzone,punt,kick,gofor
1,1,0.7275,0,0.2725
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.594,0,0.406
2,2,0.9995,0,0.0005
2,3,1,0,0
2,4,1,0,0
3,1,0.8515,0,0.1485
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.4905,0,0.5095
4,2,0.9985,0,0.0015
4,3,1,0,0
4,4,1,0,0
5,1,0.0235,0,0.9765
5,2,0.8675,0,0.1325
5,3,1,0,0
5,4,1,0,0
6,1,0,0.011,0.989
6,2,0.0295,0.034,0.9365
6,3,0.9225,0.054,0.0235
6,4,0.946,0.054,0
7,1,0,0.7415,0.2585
7,2,0,0.9995,0.0005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.673,0.327
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.987,0.013
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.4225,0.5775
10,2,0,0.9975,0.0025
10,3,0,1,0
10,4,0,1,0
