y,fzone,punt,kick,gofor
1,1,0.3575,0,0.6425
1,2,0.989,0,0.011
1,3,1,0,0
1,4,1,0,0
2,1,0.2515,0,0.7485
2,2,0.9855,0,0.0145
2,3,1,0,0
2,4,1,0,0
3,1,0.523,0,0.477
3,2,0.998,0,0.002
3,3,1,0,0
3,4,1,0,0
4,1,0.1275,0,0.8725
4,2,0.975,0,0.025
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.341,0,0.659
5,3,0.998,0,0.002
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.0315,0.9685
6,3,0.5715,0.0815,0.347
6,4,0.909,0.089,0.002
7,1,0,0.54,0.46
7,2,0,0.9975,0.0025
7,3,0,1,0
7,4,0,1,0
8,1,0,0.315,0.685
8,2,0,0.9945,0.0055
8,3,0,1,0
8,4,0,1,0
9,1,0,0.916,0.084
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.1,0.9
10,2,0,0.961,0.039
10,3,0,0.9995,0.0005
10,4,0,1,0
