y,fzone,punt,kick,gofor
1,1,0.1545,0,0.8455
1,2,0.949,0,0.051
1,3,1,0,0
1,4,1,0,0
2,1,0.1045,0,0.8955
2,2,0.95,0,0.05
2,3,1,0,0
2,4,1,0,0
3,1,0.2975,0,0.7025
3,2,0.9925,0,0.0075
3,3,1,0,0
3,4,1,0,0
4,1,0.0285,0,0.9715
4,2,0.882,0,0.118
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.0695,0,0.9305
5,3,0.99,0,0.01
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.029,0.971
6,3,0.236,0.0875,0.6765
6,4,0.881,0.1115,0.0075
7,1,0,0.3975,0.6025
7,2,0,0.992,0.008
7,3,0,1,0
7,4,0,1,0
8,1,0,0.1255,0.8745
8,2,0,0.981,0.019
8,3,0,1,0
8,4,0,1,0
9,1,0,0.784,0.216
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0255,0.9745
10,2,0,0.854,0.146
10,3,0,0.999,0.001
10,4,0,1,0
