y,fzone,punt,kick,gofor
1,1,0.0255,0,0.9745
1,2,0.358,0,0.642
1,3,0.892,0,0.108
1,4,0.993,0,0.007
2,1,0,0,1
2,2,0,0,1
2,3,0.174,0,0.826
2,4,0.7935,0,0.2065
3,1,0,0,1
3,2,0,0,1
3,3,0.0635,0,0.9365
3,4,0.9875,0,0.0125
4,1,0,0,1
4,2,0,0,1
4,3,0.0015,0,0.9985
4,4,0.5615,0,0.4385
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.1455,0,0.8545
6,1,0,0.009,0.991
6,2,0,0.0275,0.9725
6,3,0,0.088,0.912
6,4,0.001,0.228,0.771
7,1,0,0.007,0.993
7,2,0,0.5995,0.4005
7,3,0,0.999,0.001
7,4,0,1,0
8,1,0,0,1
8,2,0,0,1
8,3,0,0.875,0.125
8,4,0,0.999,0.001
9,1,0,0.0005,0.9995
9,2,0,0.4415,0.5585
9,3,0,0.981,0.019
9,4,0,0.999,0.001
10,1,0,0,1
10,2,0,0.001,0.999
10,3,0,0.5135,0.4865
10,4,0,0.928,0.072
