y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.026,0,0.974
1,3,0.8995,0,0.1005
1,4,1,0,0
2,1,0,0,1
2,2,0.0145,0,0.9855
2,3,0.916,0,0.084
2,4,1,0,0
3,1,0,0,1
3,2,0.042,0,0.958
3,3,0.981,0,0.019
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.5035,0,0.4965
4,4,0.9965,0,0.0035
5,1,0,0,1
5,2,0,0,1
5,3,0.0025,0,0.9975
5,4,0.6805,0,0.3195
6,1,0,0.008,0.992
6,2,0,0.0215,0.9785
6,3,0,0.074,0.926
6,4,0.0395,0.203,0.7575
7,1,0,0.01,0.99
7,2,0,0.698,0.302
7,3,0,0.9995,0.0005
7,4,0,1,0
8,1,0,0,1
8,2,0,0.043,0.957
8,3,0,0.99,0.01
8,4,0,1,0
9,1,0,0.015,0.985
9,2,0,0.8175,0.1825
9,3,0,0.9985,0.0015
9,4,0,1,0
10,1,0,0,1
10,2,0,0.0295,0.9705
10,3,0,0.814,0.186
10,4,0,0.981,0.019
