y,fzone,punt,kick,gofor
1,1,0.731,0,0.269
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.5995,0,0.4005
2,2,0.9995,0,0.0005
2,3,1,0,0
2,4,1,0,0
3,1,0.853,0,0.147
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.4875,0,0.5125
4,2,0.9985,0,0.0015
4,3,1,0,0
4,4,1,0,0
5,1,0.0225,0,0.9775
5,2,0.859,0,0.141
5,3,1,0,0
5,4,1,0,0
6,1,0,0.011,0.989
6,2,0.028,0.034,0.938
6,3,0.9205,0.0545,0.025
6,4,0.9455,0.0545,0
7,1,0,0.741,0.259
7,2,0,0.9995,0.0005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.674,0.326
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9875,0.0125
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.4155,0.5845
10,2,0,0.998,0.002
10,3,0,1,0
10,4,0,1,0
