y,fzone,punt,kick,gofor
1,1,0.0225,0,0.9775
1,2,0.717,0,0.283
1,3,1,0,0
1,4,1,0,0
2,1,0.012,0,0.988
2,2,0.6945,0,0.3055
2,3,1,0,0
2,4,1,0,0
3,1,0.052,0,0.948
3,2,0.92,0,0.08
3,3,1,0,0
3,4,1,0,0
4,1,0.0005,0,0.9995
4,2,0.384,0,0.616
4,3,0.999,0,0.001
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.74,0,0.26
5,4,0.9995,0,0.0005
6,1,0,0.0095,0.9905
6,2,0,0.026,0.974
6,3,0.009,0.088,0.903
6,4,0.671,0.1615,0.1675
7,1,0,0.1965,0.8035
7,2,0,0.97,0.03
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0095,0.9905
8,2,0,0.801,0.199
8,3,0,1,0
8,4,0,1,0
9,1,0,0.394,0.606
9,2,0,0.9965,0.0035
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0005,0.9995
10,2,0,0.4755,0.5245
10,3,0,0.983,0.017
10,4,0,0.9995,0.0005
