y,fzone,punt,kick,gofor
1,1,0.753,0,0.247
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.5795,0,0.4205
2,2,0.999,0,0.001
2,3,1,0,0
2,4,1,0,0
3,1,0.831,0,0.169
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.54,0,0.46
4,2,0.999,0,0.001
4,3,1,0,0
4,4,1,0,0
5,1,0.0775,0,0.9225
5,2,0.9445,0,0.0555
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0.158,0.028,0.814
6,3,0.957,0.041,0.002
6,4,0.959,0.041,0
7,1,0,0.678,0.322
7,2,0,0.999,0.001
7,3,0,1,0
7,4,0,1,0
8,1,0,0.7095,0.2905
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.989,0.011
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.5975,0.4025
10,2,0,0.998,0.002
10,3,0,1,0
10,4,0,1,0
