y,fzone,punt,kick,gofor
1,1,0.1305,0,0.8695
1,2,0.934,0,0.066
1,3,1,0,0
1,4,1,0,0
2,1,0.045,0,0.955
2,2,0.8555,0,0.1445
2,3,1,0,0
2,4,1,0,0
3,1,0.1425,0,0.8575
3,2,0.9685,0,0.0315
3,3,1,0,0
3,4,1,0,0
4,1,0.0155,0,0.9845
4,2,0.768,0,0.232
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.09,0,0.91
5,3,0.991,0,0.009
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.032,0.968
6,3,0.362,0.0885,0.5495
6,4,0.892,0.104,0.004
7,1,0,0.786,0.214
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.8845,0.1155
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9995,0.0005
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.911,0.089
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
