y,fzone,punt,kick,gofor
1,1,0.686,0,0.314
1,2,0.9995,0,0.0005
1,3,1,0,0
1,4,1,0,0
2,1,0.538,0,0.462
2,2,0.999,0,0.001
2,3,1,0,0
2,4,1,0,0
3,1,0.815,0,0.185
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.4395,0,0.5605
4,2,0.9975,0,0.0025
4,3,1,0,0
4,4,1,0,0
5,1,0.015,0,0.985
5,2,0.8095,0,0.1905
5,3,1,0,0
5,4,1,0,0
6,1,0,0.011,0.989
6,2,0.0115,0.034,0.9545
6,3,0.904,0.0565,0.0395
6,4,0.9435,0.0565,0
7,1,0,0.7125,0.2875
7,2,0,0.9995,0.0005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.6145,0.3855
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.983,0.017
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.364,0.636
10,2,0,0.9955,0.0045
10,3,0,1,0
10,4,0,1,0
