y,fzone,punt,kick,gofor
1,1,0.975,0,0.025
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.937,0,0.063
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.991,0,0.009
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.8975,0,0.1025
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.3685,0,0.6315
5,2,0.9965,0,0.0035
5,3,1,0,0
5,4,1,0,0
6,1,0.0015,0.0135,0.985
6,2,0.5625,0.0295,0.408
6,3,0.968,0.0315,0.0005
6,4,0.9685,0.0315,0
7,1,0,0.883,0.117
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.9235,0.0765
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9995,0.0005
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.8295,0.1705
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
