y,fzone,punt,kick,gofor
1,1,0.8575,0,0.1425
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.7555,0,0.2445
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9235,0,0.0765
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.671,0,0.329
4,2,0.999,0,0.001
4,3,1,0,0
4,4,1,0,0
5,1,0.083,0,0.917
5,2,0.9525,0,0.0475
5,3,1,0,0
5,4,1,0,0
6,1,0,0.013,0.987
6,2,0.1085,0.0345,0.857
6,3,0.9435,0.0515,0.005
6,4,0.9485,0.0515,0
7,1,0,0.8075,0.1925
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.7925,0.2075
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9945,0.0055
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.579,0.421
10,2,0,0.999,0.001
10,3,0,1,0
10,4,0,1,0
